TradingDay,TMT,一带一路,传媒,农业综合,医药,医药医疗,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,通信,金融综合,钢铁煤炭,非银,食品饮料
2018-09-14,-0.0481044753141603,,,,,,,-0.024499504526639362,,,,,,,,,,-0.14297264112420927,,,,-0.305920807440128,,,0.0006368162719599327
2018-09-21,0.07435156755103985,,,,,,,-0.15562267080623687,,,,,,,,,,-0.04035050018325138,,,,-2.693629897919088,,,-0.009785063477765608
2018-09-30,-2.110339350026052,,,,,,,-0.14177348288649355,,,,,,,,,,0.08034373843811676,,,,-0.17551211340634332,,,-0.06899454641793629
2018-10-12,-0.5898938789910515,,,,,,,0.06801566509982314,,,,,,,,,,0.06794245717295544,,,,-0.5844964054098531,,,0.0011230192924870605
2018-10-19,0.590934115597953,,,,,,,-0.09055581119446753,,,,,,,,,,-0.1883365309246644,,,,-0.722351754057,,,-0.016687354461164882
2018-10-26,0.016954832470383166,,,,,,,-0.15900747753706043,,,,,,,,,,0.3863526750676172,,,,-3.2476005163670054,,,0.00018047665259877057
2018-11-02,-0.01845987378121218,,,,,,,-0.03183560808331205,,,,,,,,,,-0.14048808109423552,,,,-3.1392864543640404,,,0.0458241704997088
2018-11-09,-0.03122075229683325,,,,,,,-0.4890575492346129,,,,,,,,,,-0.026260832653314813,,,,-0.13842769577447409,,,-0.0035785648529363737
2018-11-16,1.014012802223302,,,,,,,-0.4174889751957046,,,,,,,,,,-0.2086831672579461,,,,-0.10453320743204797,,,0.00029199664240900196
2018-11-23,-0.028518709613240902,,,,,,,-0.059661037489722124,,,,,,,,,,0.027431585583900173,,,,-0.9124952437633919,,,-0.000181528634242204
2018-11-30,0.6367864003174356,,,,,,,-0.004478935791473159,,,,,,,,,,0.007242088468210884,,,,27.213346392903993,,,-0.005658831734206004
2018-12-07,-0.3149953344244572,,,,,,,-0.08267322959436922,,,,,,,,,,-0.03098768543261511,,,,-4.694413852178097,,,0.011064803932179068
2018-12-14,-0.01477656567726619,,,,,,,-0.14384132262738714,,,,,,,,,,-0.01127431263811146,,,,-0.3812184740432974,,,-4.7512715203335664e-05
2018-12-21,-0.007285211044050169,,,,,,,-0.021038349897479203,,,,,,,,,,0.06538844298662497,,,,-0.20373623642556254,,,-0.00030461032693585363
2018-12-28,0.0022746690362373725,,,,,,,-0.011259000773399601,,,,,,,,,,0.43593696471913784,,,,0.33364137691921447,,,-0.0025926458591078432
2019-01-04,-0.0007694910650599951,,,,,,,-0.147595678785315,,,,,,,,,,-0.09038227373468366,,,,-0.0918351103171195,,,0.0614820829861931
2019-01-11,-0.37422068303652917,,,,,,,-0.19066116294170526,,,,,,,,,,-0.2473098865429736,,,,0.36911289510718726,,,-0.03236976202176589
2019-01-18,0.07614333879876525,,,,,,,-0.18147346980653772,,,,,,,,,,-0.004167499543935825,,,,0.4410146302996243,,,-8.111167541468184e-05
2019-01-25,0.030797578427144152,,,,,,,-0.013630640386840254,,,,,,,,,,-0.43140954775995166,,,,-0.12884613576461462,,,-0.000302361368306865
2019-02-01,0.31622260920901224,,,,,,,-0.4752275282391232,,,,,,,,,,-0.053152702454493016,,,,-0.14310223077046613,,,0.018619759846810857
2019-02-15,0.012235158121526007,,,,,,,-0.06234195673749162,,,,,,,,,,-0.09392185114106877,,,,1.0141672979759773,,,-0.0004977814364049417
2019-02-22,0.059315237672798594,,,,,,,-0.29395200884252765,,,,,,,,,,-0.13022375856420026,,,,-0.03869944403859023,,,0.010136296346336086
2019-03-01,-0.08329476183640125,,,,,,,-0.03600453037950858,,,,,,,,,,-0.09142931831726671,,,,0.14035782996432222,,,-0.01170755475753704
2019-03-08,0.010667839864301091,,,,,,,-0.45577186571646355,,,,,,,,,,-0.020061505868986237,,,,-0.10774883151163729,,,0.004634876386187738
