TradingDay,TMT,一带一路,农业综合,医药,国企改革,国央企综合,国防军工,基础化工,央企创新,家用电器,房地产,有色,机械设备,汽车,电力,电子,绿色/ESG,计算机,金融综合,钢铁煤炭,食品饮料
2020-02-21,0.5963582806036964,,,,0.44705682702583366,,,,,,,,,,,0.0010372058478481812,,,0.07616651504169655,,0.04953269297525959
2020-02-28,-0.0101379721622811,,,,0.43569379199068337,,,,,,,,,,,-0.018600347519890405,,,0.28278232139977855,,0.02353444413042908
2020-03-06,0.09603267937379055,,,,-0.4765716739485527,,,,,,,,,,,0.20135513958274404,,,0.17447880033463783,,0.0020491359269721923
2020-03-13,-0.0825183489320802,,,,-0.3284360137661439,,,,,,,,,,,-0.10853165076963331,,,0.004651317615790836,,0.00285226764405618
2020-03-20,0.04575211063172324,,,,0.7533617457593701,,,,,,,,,,,-0.008614776251788372,,,-0.1904330931415976,,-0.28056743294126113
2020-03-27,0.0935950642409485,,,,0.24254576122973565,,,,,,,,,,,0.1628307755786826,,,-0.42536499658861865,,0.13988370673288109
2020-04-03,-0.034990640829638306,,,,0.23080256315210088,,,,,,,,,,,-0.0070332651178205054,,,-0.09491213582623059,,-0.024913685669596588
2020-04-10,-0.06245997031216828,,,,0.4960457063098832,,,,,,,,,,,0.29133866300697503,,,0.058576934170215644,,-0.049829854888408735
2020-04-17,0.1990132171630266,,,,-0.053109038309339746,,,,,,,,,,,0.08949530432454463,,,0.08064009018570924,,-0.02152251997468749
2020-04-24,-1.4423683137129903,,,,-0.04529373551457713,,,,,,,,,,,0.3339286571484056,,,0.43918931147835516,,0.10431586157159589
2020-04-30,-0.004238937571337813,,,,0.031222039603383538,,,,,,,,,,,0.009910990496822798,,,0.29483741094511307,,0.8130423090851114
2020-05-08,-0.010351050905510759,,,,0.14480405164959123,,,,,,,,,,,0.042810170103839175,,,0.020560052358604232,,0.034315787593125646
2020-05-15,-0.036484212976510846,,,,-0.365102172886148,,,,,,,,,,,0.007623726303383118,,,0.5395488282032435,,0.4478952322159351
2020-05-22,-0.08978016988292892,,,,0.06808316060684569,,,,,,,,,,,0.025275966263848135,,,0.15624261663450237,,0.08489452750371972
2020-05-29,0.011134117603959687,,,,0.4656210236635251,,,,,,,,,,,-0.5098309257588418,,,-1.3994520709372125,,0.06075547284450676
2020-06-05,-0.07181038966520092,,,,-0.28385858076346404,,,,,,,,,,,-0.1003617780125699,,,-0.042870312314458967,,-0.49584052147708
